,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20
419,-1.0,0.016330089007889,0.0164641536798955,0.0289775732071588,0.0215939590812415,0.0334408985859278,-0.0009892810612343,0.0123509932354103,0.0144130231778813,0.0124003605239372,0.0907450768702794,0.0537963920789067,0.1259411397314944,-0.1493783362314911,-0.1660883008338229,0.0122355728612859,-0.0072015493442378,0.0115298002862402,-0.0338836835338884,0.0052786237860971,1.0
420,1.0,-0.0160088298094311,-0.0158813695630432,-0.0196912775142352,-0.0415157446813169,-0.0377350612515333,-0.0388362301243092,0.0101792423618321,0.0110190730259512,0.0103091287595534,-0.3033091898838698,0.1743309389176905,-0.0119558761233634,-0.1303092888390591,0.0132216619392079,-0.0038789041727387,-0.0225144090250992,0.0039366808785246,-0.0011450062985378,8.981802891661061e-05,-1.0
421,-1.0,0.0081665621944555,0.0081999995241932,0.011171999480372,0.0077335658423165,0.0077500741134524,0.0082346463141291,0.0072913148854486,0.0072515230877033,0.0059966047900586,-0.3399897126797399,-0.1026249436837838,0.0168111639229407,0.1361166709811885,-0.2796987953417599,0.0029434914453236,-0.0034062385300615,1.6381448908475704e-05,0.0004807300423443,-0.0075872204787437,-1.0
422,1.0,-0.0004697082841236,-0.0004695979884562,-0.0018861176694056,-0.0008081480337044,-0.0012624541502846,-0.0017480540320562,0.0085497611935965,0.0090371120900565,0.0050173405913828,-0.1180765872607528,-0.030829750260739,-0.0051065789236583,0.0418767025862136,-0.2576889394071946,-0.0014181903449657,0.0010794238677203,-0.0004547769554879,-0.0004863319444918,-0.001456392722865,-1.0
423,1.0,-0.0073401888747515,-0.0073133154805229,-0.0058760422326975,-0.0067546938308452,-0.0056946060201946,-0.0038415097074167,0.0042590366590647,0.0041677049450382,0.0038912256937116,-0.0406540537270207,-0.2916086727722819,-0.0941558808279666,0.1556839667036973,-0.0950896734833169,0.0014468147773634,-0.0008842359307266,0.0010667279190368,0.0018619748519963,-0.0013042007582484,1.0
424,1.0,0.0009431781688977,0.0009436231012998,0.0049334962749538,0.0030523410526377,0.0038684189895747,0.0105739339924459,0.008276244425373,0.0097771567687206,0.0065233017195389,-0.3841686598279326,0.1374983934930553,-0.1116214565441336,0.1214882031957803,-0.3143857528145531,0.0039781882918781,-0.0018736743434004,0.0008132637801789,0.0066574650395505,0.0092052448020378,-1.0
425,-1.0,-0.0025981163350312,-0.0025947441518601,-0.005797985526618,0.0142091299791151,0.0172416264045198,-0.0044650217540644,0.0141385907097407,0.0119053102154924,0.012515534902255,-0.0009014579979041,0.0134221344097614,-0.0260739371648309,-0.4084607284881352,-0.0147608453021939,-0.0032167427630973,0.0199239855849953,0.0029855497785415,-0.0215696960010092,-0.0037061988901161,1.0
426,1.0,-0.001137908534174,-0.0011372613617554,-0.0068349945351886,-0.017381827632851,-0.0212491846245389,-0.0296730949007066,0.0124883842637065,0.0122665115317364,0.0123705373630659,0.024668129619486,0.0542147384237658,-0.2210726671790485,-0.2271356127942752,0.0780034302096709,-0.0057205515619411,-0.0106762051568569,-0.0039435333461224,-0.008644050096322,-0.0098476338381807,-1.0
427,-1.0,-0.0194775828697313,-0.019289120334203,-0.0173138856561807,-0.0185396936099824,-0.0174773317625362,-0.0159660923072718,0.0060894383262161,0.0060469744445056,0.0061612951057475,-0.1978140209558448,-0.1254985380618105,0.1106103681943265,-0.0334612391598425,0.1567377275390335,0.0020120590491128,-0.0012481840457603,0.0010818443589215,0.0015369400212001,-0.0109011256513245,-1.0
428,1.0,-0.0277487857693667,-0.0273673247177109,-0.0348437797225631,-0.0290013713240896,-0.0385601025911817,-0.0295851284340914,0.0102938915887673,0.0112578812827177,0.0126730058206299,-0.1458270615346972,0.0705404696359251,0.0138981932170854,0.0682630070971151,-0.1070361691273461,-0.0077165186780963,0.0060350814754368,-0.009893002130255,0.0092916288241333,-0.008366673594665,-1.0
429,-1.0,0.0149296418294611,0.0150416456300868,0.0359400396491706,0.0399713221905,0.0418486105742148,0.0495735700102957,0.0161838740821577,0.0188259588292011,0.0251835685298568,0.0063978445291896,0.1546141018037621,-0.0290420903611147,-0.2950407962027825,0.0273218959266457,0.0203796235463897,0.0038838725804115,0.001803507462883,0.0073873124599632,-0.0356784702388939,1.0
430,1.0,0.018430430569019,0.0186013191903766,0.0171126815634679,0.0235713448298633,0.026812794395409,0.0198842099581371,0.0123101315107554,0.012431185053086,0.0061373238413599,-0.2520553653122495,-0.0232294380206816,0.1696954114927419,-0.3040751652697027,-0.0055047101687454,-0.001462521642729,0.0063299214854151,0.003161799980722,-0.0067705291889748,-0.0001415117457792,1.0
431,1.0,0.0107799122563427,0.0108382248570115,0.0112176689520535,0.0091227204451831,0.0085841636767858,0.0079162649589299,0.0058790547692929,0.0043781319903426,0.0043968884565923,0.1668682995204653,0.0287854723987118,-0.1241381016795797,-0.0716896211907391,-0.0002528920426752,0.0003753052530921,-0.0020738577209158,-0.0005338305434001,-0.0006624335237379,0.0072209478024838,1.0
432,1.0,0.009153873262397,0.0091958980923625,-0.0020251684104916,0.0062828598007271,-0.0112664613069257,-0.0302408913649024,0.0166297274231645,0.0150104509921261,0.0104829854676074,-0.175989277580275,0.0804332175196136,-0.1528672410936153,-0.0234342885867606,-0.3058742666760462,-0.0111810950992587,0.0082904267568988,-0.0175936135626173,-0.0193771712973145,-0.0077032895434623,-1.0
433,1.0,0.0032333709375862,0.0032386039199345,0.0048014976391612,0.0125504647076171,0.0300221201105452,0.0365138835220621,0.0044736770565123,0.0048510274350179,0.0058499056590848,0.2720213460453388,0.131491339546024,0.131532989753454,-0.0576020391965899,-0.1916783205560616,0.0015566362779342,0.0076823532275156,0.0171079174033863,0.006282769576055,0.0049817700261129,1.0
434,-1.0,0.0062586556547046,0.0062782819634121,0.0088886106425154,0.0255918988425238,0.0480072365590436,0.0261891418539679,0.0148073592251123,0.0178565417100723,0.0141983494671522,-0.1345705439606288,0.2086990851775409,-0.2230231554017031,0.060489985598916,-0.3954947105100951,0.0025906838273765,0.0164205687264935,0.0216205827800255,-0.0210384124446285,-0.0192315926488699,-1.0
435,-1.0,0.0005663042357966,0.0005664646163134,-0.0100415813545654,-0.0038871253937164,-0.0051670784774763,-0.0141184513365083,0.017640823609322,0.0182739663789278,0.0109860283584956,-0.1247221004436279,-0.1031349875866235,0.1858791618740957,-0.0733655235324197,-0.050790377214806,-0.0106586423396279,0.0061976382031243,-0.0012857740904692,-0.009038590806222,-0.018702097731337,-1.0
436,-1.0,0.0010414312314619,0.0010419737092688,0.0112446152611356,0.0207371084561625,0.0123331395163406,0.012584980906424,0.0064706936913857,0.0074514444853395,0.0056191733486008,0.030417017206868,-0.0354355362576998,0.263374784334958,-0.210594891717268,-0.0375228117642103,0.0101404333104486,0.0093431571138005,-0.0082673157159334,0.0002487422961383,0.0003914880245758,-1.0
437,-1.0,0.0031667453572872,0.0031717647923914,0.0020641535242771,-0.0012611695867124,-0.0048211195541493,-0.0085031962966499,0.0070958509040414,0.0049844527777385,0.0036846079453528,0.092822675346054,-0.1531719126396067,0.1324693791363083,0.0203106352402394,0.0128136160706532,-0.0011047192708275,-0.0033239916168188,-0.0035708131089915,-0.003706776086215,0.001901812485956,1.0
438,1.0,0.0080691491208,0.0081017924467838,0.0027277305874038,0.0041304308092577,-0.0148056819221397,0.0019816311226839,0.0217271013071429,0.0246878480476567,0.0130905306737953,0.0271219860696698,-0.1313230156283166,0.014393073450839,-0.1223048773781553,0.166419978890243,-0.0053451320390465,0.0013979069146579,-0.0190383040266493,0.016896050311983,0.010443568573315,-1.0
439,1.0,-0.0030111042784266,-0.0030065754506698,-0.0038513791001048,-0.0032612241762728,-0.0022165589955253,0.0003938877684281,0.0041535384741678,0.0030814333438062,0.0031607721232259,-0.0330743980758471,-0.0058577856803896,-0.1507272776882938,-0.2726886271668141,-0.2417715072593348,-0.0008477104799986,0.0005922612005608,0.0010475343593192,0.0026128294135503,0.002215538565208,1.0
440,1.0,-0.0194707273885033,-0.0192823970661324,-0.034135710940211,-0.0103519957032454,-0.0074793017456358,-0.0035686191842198,0.0104059732246154,0.0089259031119534,0.0112039626573636,-0.1064265637843437,-0.0689169950658059,-0.1772857574961693,-0.1519813543051522,0.0778432401131344,-0.0152612147661574,0.0243259918624403,0.0028985383183197,0.0039324100787396,-0.0042323650877378,1.0
441,1.0,0.0089923433216743,0.0090328959039871,0.0008578048021692,-0.0093055370710498,0.0010982744599323,0.0041708940399562,0.0080537078773206,0.0079146507973641,0.006356714704236,0.1336490032245841,-0.0164980106591626,0.0825785673298541,-0.1251254749001253,0.0355501833409395,-0.0081349062237805,-0.0102065411658731,0.010446775865736,0.0030645481743665,-0.0039109224252893,1.0
442,1.0,0.0006555639433276,0.0006557788723333,0.0064064957795155,0.0103622575304245,0.0069997146999993,0.0020970146109371,0.0081262440804568,0.0065355149746958,0.0057760945893718,0.1348292561075722,-0.2399721327314311,-0.0573199313218463,0.0409528914498038,0.0355676058034959,0.0057304974707825,0.0039228759542577,-0.0033336069487663,-0.0048805114747771,-0.002658652038761,1.0
443,1.0,0.004469913260964,0.0044799182247965,0.0078115037982369,0.0050158353532359,0.0074233673922701,0.012700219714385,0.0079726666816646,0.006583952169879,0.0053105749182582,-0.2744362623431216,0.0289065714886582,-0.2374130575170966,0.2365741239992297,0.1341151900810769,0.0033112387013325,-0.0027778540050071,0.0023926518468719,0.0052242985109227,0.0014245545520434,1.0
444,-1.0,-0.0201638235619796,-0.0199618931787085,-0.0338961922633999,-0.0375891340024538,-0.0501509129552141,-0.0548043906218438,0.0146950183607511,0.011677665823952,0.0116740811087137,0.0231864366514002,-0.0806267830105133,0.1477074202335919,0.0292394142056374,-0.1337591275441517,-0.0143201655561515,-0.0038298347461331,-0.0131383388845254,-0.0049112161089581,-0.0042455511394656,-1.0
445,1.0,-0.007392343034775,-0.0073650868706613,-0.0153142395257417,-0.0076304329551413,-0.0097984988667447,-0.0119841001086629,0.008425665459112,0.0076081020168453,0.0074317812960527,-0.1374295801763045,0.1474096262104427,-0.0732986999641455,0.1331730225422265,0.0280953220891402,-0.0080403705737719,0.0077730199569749,-0.0021871264144337,-0.0022096682903285,0.0011133387793957,1.0
446,1.0,-0.0014839807160438,-0.0014828801611279,-0.005274956347178,-0.0101305313599721,-0.0059874686716792,-0.0021438468124461,0.0094565589817398,0.0095045620447453,0.0054420297530852,-0.3417528815247949,0.0250924892018149,0.0206114551674617,-0.012957352342763,0.1799540916565839,-0.0038049373332569,-0.0048932763557161,0.0041767289701279,0.0038593172931449,0.0024770055951321,1.0
447,1.0,0.0126784012792295,0.0127591129463442,0.0043311777728769,0.0203902790034697,-0.0065552107919354,-0.001721262474969,0.0149354357084018,0.0135473246225813,0.0118439536244076,-0.0429109671230527,-0.0963353631036982,0.1180104472387037,-0.0103550369250583,-0.1021094252955535,-0.0083565760614749,0.0158633553695715,-0.0267619711317745,0.0048540449951399,-0.0039723477747752,-1.0
448,-1.0,0.0057127583795715,0.0057291073013763,0.0036533231652908,0.0097596573394878,0.0078313578404729,0.0136399120929366,0.0077356160337993,0.0070089304482704,0.0061405585484623,-0.0193098940635091,-0.2241873792275629,-0.0347810927648225,0.079879001814283,0.0345518916564891,-0.0020660923904056,0.0060656735160975,-0.0019114875826051,0.0057468738984614,-0.005659095370385,-1.0
449,1.0,-0.022675195475319,-0.022420045395002,-0.0144501370996538,-0.0206961681016035,-0.0394447922595332,-0.0277576870975201,0.0127584450951327,0.0140257310215977,0.0129439724254479,-0.1361713358738203,-0.0861558035510719,0.0906161622555923,-0.2028552838214791,0.0304306714612506,0.0081196383563195,-0.0063577782487147,-0.019330484931153,0.0120936078183522,-0.0107905395008209,-1.0
450,1.0,-0.0028733038836392,-0.0028691798968041,0.0012459251637222,0.0005888924460517,-0.007429092665822,-0.0044142366966513,0.005346372911889,0.0052169392115537,0.0054747722134091,0.1141573995300217,-0.2229281152760389,-0.0658259049255496,-0.1215255177008475,-0.0737008624741445,0.0041184535266989,-0.0006564305261189,-0.0080455449318108,0.0030328176089717,0.0062495506955499,1.0
451,1.0,-0.0066625577133407,-0.0066404120851688,-0.0077139458272327,-0.005431936344427,-0.0165340015233076,-0.0074870701593391,0.0079181699812793,0.0092372848524618,0.0124068630717156,-0.3711201585839467,0.1302143449006816,-0.2374464193173283,0.1479218572005752,-0.1986616579265635,-0.0010812944907261,0.0022971092500334,-0.0112254707572709,0.0091569747529209,-0.0029980179473785,1.0
452,1.0,-0.0006536272820998,-0.0006534137143224,0.0103070205456012,0.0015784257211746,-0.0209966442507925,-0.0171629631957422,0.0089638445322679,0.008480957746741,0.0102337291878904,-0.0379811966309264,-0.1410961379295318,0.1251335192342275,-0.3503954230531268,0.023214681861505,0.010907892680704,-0.0086770840820129,-0.0227973900425215,0.0039082546667739,0.0001187837293255,1.0
453,1.0,-0.0139746709769994,-0.0138774785334363,-0.0077763121074809,-0.0131373556484194,-0.0180040293485981,-0.0234060702206729,0.0085981273780175,0.0083843065195457,0.0100524052448539,0.1388515840523995,0.0075555626626755,-0.0267530353399205,-0.0865595139722088,0.261212333630983,0.0061679656874105,-0.0054177087340825,-0.0049436598187302,-0.0055162691987806,0.0005990407610418,1.0
454,1.0,-0.0034445977201045,-0.0034386718993526,-0.0050584087076498,-0.0014293860225433,-0.0083357806592897,-0.0128433713461917,0.0059504066505253,0.0061149548350575,0.0047748891822668,-0.1477168153428008,0.1128050555687439,-0.0494719359513455,-0.118027622544452,0.0082116370262103,-0.0016266480452262,0.0036408371960607,-0.0069403089960129,-0.0045558429283651,-0.00638981941273,-1.0
455,1.0,0.0004021242186595,0.0004022050814416,-0.00892970594464,0.0012071899711711,0.0001733518954425,0.012971340992544,0.0220891532102823,0.024053088009387,0.0109837951040473,-0.2546964834108178,-0.1347734652315521,0.2616706128323283,0.0181898783817506,-0.1424582829792159,-0.0093719389390098,0.0101762766235928,-0.0010331250315029,0.0127145967730264,-0.0134771730119656,-1.0
456,1.0,0.0019020803928064,0.0019038904951871,0.0049959735944153,0.0172792417401166,0.0237320550185926,0.0205013444512913,0.0095748752375788,0.0075672632594379,0.0075618886400957,0.3162118817308323,0.0305590039001705,-0.1606915168953085,-0.1608253367063788,-0.216470936086498,0.0030814547364919,0.0121481182310034,0.0063231739958453,-0.0031608066455568,-0.0052545631605394,1.0
457,1.0,0.0252164395386191,0.025537063273781,0.0174311351013407,0.0199312362144168,0.0182849195475107,0.0186162270334482,0.0124912581607825,0.0141113611842327,0.013866370205837,-0.0363414261229758,-0.0295855634492664,0.1237104279678259,-0.1470410506093442,0.0978590705498734,-0.0079354839845162,0.0024542539934895,-0.0016154489015125,0.0003253054174123,0.0136531438088898,-1.0
458,1.0,0.0010184395776935,0.0010189583633826,0.0014215732750557,-0.0079198465798122,0.0022273784108712,0.0011924868971888,0.0219226815582498,0.0240075547701089,0.0108971218335837,-0.2458147159136165,-0.130792645980246,0.303186017336887,-0.0080885732955902,-0.1383600947944423,0.0004021242186595,-0.0093719389390098,0.0101762766235928,-0.0010331250315029,0.0127145967730264,-1.0
459,1.0,-0.001514061842629,-0.0015129162292465,-0.0061998535957623,-0.0068564729699616,-0.0024463947486372,0.0002287685265538,0.0069652568862962,0.0043971761051512,0.0040977439173305,-0.0867900317083359,-0.1327280013724815,-0.1463372600391891,0.0806772465604693,0.0904428445097433,-0.004705090653692,-0.0006609340837187,0.0044306945183638,0.0026781344247002,-0.0040057087741196,1.0
460,1.0,0.0028684412621853,0.0028725591762115,0.0022329790564272,0.0016591069413969,0.0052843944064828,0.0138330485864794,0.0075419709710829,0.0059468570546694,0.0049862380405303,-0.1079245280857957,-0.1448895670740545,0.071196652331295,-0.1384073622932008,0.0082453153294317,-0.000637951598339,-0.0005727575199561,0.0036127488449384,0.008467764260045,0.0035361773774891,1.0
461,1.0,-0.0006309505767507,-0.0006307515692929,-0.0032997298514307,-0.0020609665669475,-0.014047805224464,-0.0133142894075697,0.0073865865896605,0.0075258419290659,0.0060956705066522,-0.0862006377958149,-0.0471914637349741,0.0124543868758958,-0.1818295341283889,-0.2248244188795503,-0.0026742353890014,0.0012420926846488,-0.0120843162742563,0.0007436903130635,-0.0026043733872391,-1.0
462,-1.0,-0.0066737621849153,-0.006651542092082,-0.0080164921085169,0.0083699473605169,0.0116297127881257,-0.0037936284389742,0.011946741036197,0.0107072102480041,0.0094763730100648,-0.0063475301682018,-0.1312659688509481,0.1061747759156385,-0.2885484689682644,0.1068157726787266,-0.0013750347599401,0.0163839105322249,0.0032274938670422,-0.0153634499525043,-0.0073841689181808,1.0
463,1.0,-0.0068888565811988,-0.0068651828016527,0.0010570128789713,0.0105693113908522,0.0125434380284128,0.0148125690394302,0.0082981638089102,0.0094257497852868,0.0069810811390133,-0.0059453360938818,-0.1861997272829069,-0.0150084924517046,-0.2373357255125231,-0.1284344154476877,0.0079453112154048,0.0094573920584917,0.0019515741420637,0.0022385135621441,-0.0095772770269864,1.0
464,1.0,0.0036604470072632,0.003667154625206,0.0035416632972085,0.0059401588157717,0.002231811435696,-0.0047674289844013,0.004254591094635,0.0036895378886834,0.003572593055141,0.1295002414622368,-0.1127124609153497,-0.1766264436134405,-0.2723699648692575,-0.2080877486013026,-0.000125040630591,0.0023871792530592,-0.0036932609858304,-0.0070081540661455,-0.002277787055636,1.0
465,1.0,0.0015846681057478,0.001585924355743,0.0070434910349728,0.0152095075264182,0.0168535297082867,0.0220844011810681,0.0069673076062266,0.0061826848595725,0.0043508947320359,0.1206563648015631,0.1772442678770337,-0.1004267807798973,-0.1875621718341553,0.026173313764753,0.0054341334120469,0.0080762010321411,0.0016180822252458,0.0051309879223317,-0.0047999010547759,1.0
466,1.0,-0.0099920666768209,-0.0099423118343809,-0.0170666327682539,-0.0220505969647145,-0.0300829830740529,-0.031986185560322,0.0067669316935399,0.0058219566396649,0.0051559723185613,-0.1828800966691816,0.1704310607002154,0.2420862925653749,0.1298203466458196,-0.3246530192197024,-0.0072218795708778,-0.0050833991756746,-0.0082474152817866,-0.001964159986862,-0.0010663301349982,-1.0
467,1.0,-0.001977612941614,-0.001975658753563,-0.0017940957131999,0.0332435505848252,0.0383424770811817,0.0430127848865706,0.0230113863472936,0.0256916379390433,0.0147435541628822,0.0727977896011832,-0.1201545245673201,-0.0849326941056456,-0.1458043234072684,0.1451270813118322,0.0001819059111731,0.0344986395477651,0.0049227371929116,0.0044877640343958,0.0140058115148153,-1.0
468,-1.0,-0.0069322293564404,-0.0069082568807339,-0.0101088224617098,-0.0031188892333854,0.0014499664842433,-0.0107168731555579,0.0083659943158584,0.0087166991707299,0.0081587220037071,-0.0017835496303071,-0.222336173681976,-0.042656416720215,0.1433283865708334,-0.0626855555938322,-0.0032280342173862,0.0070365004687342,0.0045726794029672,-0.0122236287473072,0.0087477385817784,-1.0
469,1.0,-0.006706031566761,-0.006683596315588,-0.0061893502211329,-0.0078511819345887,-0.0063879582090408,-0.0059919723873577,0.0049708095799081,0.0047116745646532,0.0058195452208215,-0.026248935530609,0.1647135447448709,0.0084323991553537,0.0055581849352126,0.094747159916634,0.0004974479148547,-0.0016735810858641,0.001473716216239,0.0003984522324138,0.0099730029485343,-1.0
470,1.0,-0.0165866742579385,-0.0164498727812814,-0.0142020839609238,-0.0259249893871864,-0.028482895606559,-0.0196915144241454,0.0130367282715149,0.0127830079852362,0.0129308833801679,0.1019636651048781,0.0163832586519204,-0.1289756262025075,-0.2406792733256733,-0.0210085278190107,0.0022827755654137,-0.0119630666629202,-0.0026294387949175,0.009008428499488,-0.0025682900219763,-1.0
471,1.0,-0.0056418510673257,-0.0056259657138993,-0.0171818830115906,-0.0128553980087154,-0.0024461149092902,0.0092786452841922,0.0071646332358677,0.0076110597800027,0.0065712009487259,-0.0467551016041367,0.2208249371640433,-0.0578973385466715,-0.1213076298949381,-0.0603710716805353,-0.0116893533835504,0.0043924607479635,0.0104896321668217,0.011684974628034,0.0067529036948883,1.0
472,1.0,7.293188515156146e-05,7.293454474699423e-05,-0.0018687403531156,0.0007829973383346,0.0005236141518252,-0.0041073536388487,0.0048596968046761,0.0048526713762097,0.006239813218755,-0.2803788149334853,-0.0787928037150372,-0.034618747776519,-0.0735835065631313,0.0819461699067572,-0.0019434205119068,0.0026531795825945,-0.0002592138420691,-0.004639289098467,0.002884649695801,1.0
473,-1.0,-0.0213169884742256,-0.0210913873644607,-0.0088162439230524,-0.016050628847942,-0.0120236884456421,-0.002084873345228,0.0151649679900993,0.0168100150536864,0.0202712545951169,-0.3560822571633331,0.0283729489082612,-0.0765617958938778,0.0190129045245105,-0.1387607923182785,0.0124616515340605,-0.007325498394664,0.0040842776535701,0.0100095079620956,0.0226158860110228,1.0
474,1.0,0.0007428340515573,0.0007431100211006,-0.0033204698881499,-0.002317749586652,0.0021236986330757,-0.0034106905588936,0.0064537886185675,0.005596611150468,0.0065055814785891,-0.0399837614673796,-0.1666233351197242,0.0258574332372945,-0.0290123090286247,-0.319191606065415,-0.0040688289336205,0.0010055551563219,0.004441886498494,-0.0055379669959183,0.0041005903861304,1.0
475,1.0,-0.0095772770269864,-0.0095315609708774,-0.0085886353251152,-1.2543368027806425e-05,0.0077699039069796,0.0021806461966407,0.0082559148692723,0.0092710290536729,0.0086422254963363,0.0047072493189167,-0.1757527186739584,0.0283233349521651,-0.2373615484493233,-0.1733628986924989,0.0009515468245311,0.0086131867557579,0.0077524171047755,-0.0055616016195152,6.954344729592776e-05,1.0
476,1.0,-0.000125040630591,-0.0001250328133378,0.002264699188462,-0.0014300987960953,-0.0084037657013466,-0.0106598403639818,0.0045184463785718,0.0039476730384184,0.003523692058747,-0.0619180566224392,-0.1852816717538689,-0.1506266698625515,-0.1825966942900123,-0.0769935840378001,0.0023871792530592,-0.0036932609858304,-0.0070081540661455,-0.002277787055636,0.0035117378294913,1.0
477,1.0,-0.0212368187190943,-0.0210129053547891,-0.0237264250975577,-0.0171128960204088,-0.0064915297011068,-0.0134595536946769,0.0082377342294779,0.0086614599366669,0.0091514810743287,0.0339864866223785,-0.050008107909528,-0.0949063606077172,-0.1591325701784599,-0.0836345948974547,-0.0027756109731171,0.006751415817698,0.0107483225639519,-0.0070382632467165,-0.0089435551396377,-1.0
478,-1.0,-0.0039595554986124,-0.0039517267948759,-0.0086136314290038,-0.0067252022504707,0.0094999406404452,-0.0004579862614736,0.0155571519520529,0.0126975429824682,0.0115370439422999,-0.004178992317424,-0.1640122818484199,-0.1308529199001211,-0.0064593694753822,0.0372574696520015,-0.0046913876677994,0.0019030248391942,0.0162030182970251,-0.009913191139022,0.0121977246935145,1.0
479,1.0,0.0030328176089717,0.0030374212531254,0.0093255830935619,0.0131147606579369,0.0129390028568259,0.0102192362414001,0.0058765219538106,0.0049650931383923,0.0054481274500572,0.0033234229337915,-0.1468903556182915,-0.0926929999616215,-0.1148658943581064,-0.0745764617623478,0.0062495506955499,0.0037471384604739,-0.0001734976679461,-0.0026886362136622,-0.0131165607234198,1.0
480,1.0,0.011703414455086,0.0117721673628421,-0.0276437691450196,-0.0377900689058492,-0.0226666637373866,-0.0151603321509353,0.0150486662973398,0.0165733404186015,0.0206228663566545,-0.3281270372606512,-0.0527423765079232,0.1165880468272952,-0.1421969991685698,0.0858857889790217,-0.039736463469655,-0.0104895795185733,0.0155951268866534,0.0076510768300597,-0.0003462468692525,-1.0
481,1.0,-0.001339647997101,-0.0013387510692899,-0.0088884795810985,-0.0107000665403651,-0.0120005247055935,-0.0168482469614058,0.0079254879745711,0.0092790375467452,0.0058014803386354,-0.4257833586168876,0.1629563784872492,-0.2087640855472057,0.1684016253536732,-0.2932464901066911,-0.0075885697685738,-0.0018295061473363,-0.0013153883999361,-0.0049186809816621,0.0101066839840662,1.0
482,1.0,0.0162030182970251,0.0163349990633785,0.0063096496590842,0.0186595046658835,0.0306676856163405,0.0169225608492222,0.017234166540507,0.0131199172545914,0.013532300413449,-0.1955129650422434,0.0304853026818611,-0.0523248120123596,-0.0647992150327293,0.0156761086715296,-0.009913191139022,0.0121977246935145,0.0117192788366971,-0.0134258612119761,-0.0034800762080458,1.0
483,-1.0,0.0070599718024428,0.0070849521556304,0.0056704361839863,0.008029179461054,0.0138288672092701,0.0152441423514531,0.0075642267882608,0.006134000140465,0.005842009479196,-0.2556837340653602,-0.1899973344183227,0.0814358858210524,0.0280497762759485,-0.0392189224311593,-0.00140555202357,0.0023426973293521,0.0057370038069226,0.0013949969912641,-0.0010490930421873,1.0
484,1.0,0.0020306643386955,0.0020327275338394,0.0059248971159844,0.0052706269345368,0.005901920615964,0.0053373866994921,0.0044475448470214,0.0043858682129894,0.0031488213661385,-0.1207679401989073,0.0082950303929252,-0.0476419504519487,-0.1449016561091433,-0.1411882790534413,0.003876749597742,-0.0006506281430169,0.0006277867137054,-0.0005613791747656,0.0033554612021706,1.0
485,1.0,0.0017131457498411,0.001714614022356,0.0081648823239972,0.0044279985723583,0.0125544115153994,0.0098596701496007,0.0081767838148838,0.0096189152038919,0.0075028148367759,-0.1639915299885915,0.1357292984367083,-0.0612842441930088,0.0539869668217775,-0.0168695647790105,0.0064185842567354,-0.003713506175492,0.0080580344918388,-0.0026648775688116,0.0087900054396445,-1.0
486,-1.0,-0.0158417307937135,-0.0157169105684615,-0.0104411801099301,-0.0022812067738705,0.0111897185740432,-0.0068956126147317,0.0149362333953745,0.0122365793687899,0.0122645764688694,-0.0334805435652252,-0.0860303256060466,0.1036231698421222,-0.0098252945162002,-0.2068884975478969,0.0053456591400919,0.0082122589637343,0.0134113894992502,-0.018047074023384,0.0155773774852772,-1.0
487,1.0,0.0054296530414053,0.0054444203224537,0.0032501061253444,0.00680901895256,0.0090142245436595,0.0108131034533192,0.0094164761895198,0.0080701800774266,0.0067775846846549,0.0228814635853448,-0.1080084056862532,0.3754449603527901,0.1200473458095414,-0.1150062627360355,-0.0021848170949674,0.0035411063303651,0.0021878966599739,0.0017812209591792,0.0023322938320564,-1.0
488,1.0,-0.0011734139594405,-0.0011727257784808,0.0029153588797297,0.0013804591589341,0.003071045414561,-0.0006378865060366,0.0045997663909265,0.005176757518801,0.0038875883395289,-0.0553832191642929,0.0488406207804911,-0.0789418582180979,0.2043497157893057,-0.0608877712582262,0.0040845314219737,-0.0015316102613525,0.0016868321858982,-0.0037044294292734,-0.0013988658178369,-1.0
489,-1.0,-0.0238478318626942,-0.0235657193605683,-0.0136989549092353,-0.0061593223873726,-0.0276026733723133,-0.0256566882919996,0.0107218955366193,0.0105200811712704,0.0121111979579013,-0.0243911293258633,-0.1884969022807082,0.3040597656142261,-0.1351556600830924,-0.1589058177355992,0.0100541804473301,0.0076152821510095,-0.0218124165312509,0.001999224437144,0.0013010245343352,-1.0
490,1.0,-0.0053795248898254,-0.0053650811575504,-0.0078643134851458,0.0022251266389141,0.0085627774342817,0.0097843758716906,0.0100152077933796,0.0084964632573537,0.0057326773062781,-0.3347079562105642,0.133573368879949,0.0472537347109616,-0.1945169935938271,-0.0182437305479058,-0.0025158754001335,0.0101180550008166,0.0063036700874565,0.0012104940268322,0.0054909581735334,1.0
491,1.0,-0.0128792966459823,-0.0127967134230656,-0.0008409873638747,-0.0032467655949685,-0.0027047166231188,-0.0004237031761615,0.004990735504422,0.0047844836075761,0.0058848399630361,-0.1334217355946562,-0.2037400590066369,0.1427962088608345,0.1034361559970001,-0.0044113742110087,0.0120379554538434,-0.0024107065826761,0.0005436667968368,0.0022845880142625,0.000102116985758,-1.0
